,datetime,open,high,low,close,volume
399,2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.98111
400,2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503
401,2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.24485
402,2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.53864
403,2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.05801
404,2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.83372
405,2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.60263
406,2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.61457
407,2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823
408,2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.99765
409,2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.50126
410,2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.8729
411,2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.99275
412,2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.22778
413,2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.73049
414,2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.17267
415,2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085
416,2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.88473
417,2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375
418,2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.94288
419,2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689
420,2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.96625
421,2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.74804
422,2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.99547
423,2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.96104
424,2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217
425,2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.83836
426,2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541
427,2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166
428,2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.53616
429,2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883
430,2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.25766
431,2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.36659
432,2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.74765
433,2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.56141
434,2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.88571
435,2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.00862
436,2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.00876
437,2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853
438,2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.0615
439,2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.37612
440,2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.25558
441,2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801
442,2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.74182
443,2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.30026
444,2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.68212
445,2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.60632
446,2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.60432
447,2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.85065
448,2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.89022
449,2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.53763
450,2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.55585
451,2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.29388
452,2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.21744
453,2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.2926
454,2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.08743
455,2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.06764
456,2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.6393
457,2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.1257
458,2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.25417
459,2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.55281
460,2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.84231
461,2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.4868
462,2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.43078
463,2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.01231
464,2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.62047
465,2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.60069
466,2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.67861
467,2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.4568
468,2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.60774
469,2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.19158
470,2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.22949
471,2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.53613
472,2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239
473,2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.23632
474,2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.90827
475,2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.57094
476,2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.85231
477,2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.10392
478,2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.15241
479,2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.08995
480,2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.29451
481,2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.89694
482,2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.43387
483,2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.13508
484,2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823
485,2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.47322
486,2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.78784
487,2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.17285
488,2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.40899
489,2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.54378
490,2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.59633
491,2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.06442
492,2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.05152
493,2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.01144
494,2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079
495,2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.42439
496,2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.97534
497,2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.73533
498,2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.7226
499,2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.32721
500,2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.514
501,2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.00816
502,2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.94478
503,2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.44206
504,2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.20856
505,2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.75225
506,2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.99459
507,2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.1847
508,2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.78533
509,2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.32882
510,2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.14457
511,2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.76879
512,2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.55153
513,2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.86592
514,2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.99852
515,2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162
516,2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.23416
517,2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.13327
518,2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.9651
519,2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.94894
520,2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.65646
521,2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.11875
522,2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.22566
523,2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.32963
524,2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.46516
525,2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.07847
526,2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.99943
527,2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.08262
528,2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.76434
529,2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.24626
530,2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.63604
531,2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.25122
532,2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.48537
533,2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.5694
534,2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.7065
535,2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.05398
536,2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.41589
537,2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.448
538,2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.32395
539,2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.04529
540,2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.68665
541,2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.1474
542,2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.8209
543,2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.20396
544,2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.07416
545,2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.53044
546,2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.26827
547,2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.0387
548,2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029
549,2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.22189
550,2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.35058
551,2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.49633
552,2019-07-07,11256.45,11538.0,11094.37,11406.24,38884.7956
553,2019-07-08,11410.0,12338.03,11220.0,12238.6,52182.36722
554,2019-07-09,12238.6,12794.73,12068.0,12543.41,78442.13034
555,2019-07-10,12548.51,13147.08,11569.0,12108.37,109246.045
556,2019-07-11,12108.11,12111.73,11000.0,11342.89,87506.46106
557,2019-07-12,11342.88,11885.0,11073.0,11757.22,56321.85828
558,2019-07-13,11757.22,11799.98,10830.0,11355.76,54245.59455
559,2019-07-14,11355.78,11452.0,10103.0,10174.18,72517.57924
560,2019-07-15,10174.18,11100.0,9860.0,10838.72,81922.42633
561,2019-07-16,10833.78,11028.0,9350.01,9439.59,97219.44341
562,2019-07-17,9430.17,9957.0,9060.0,9667.92,84942.67272
563,2019-07-18,9668.86,10788.0,9252.0,10627.16,80283.31025
564,2019-07-19,10628.64,10769.71,10121.84,10504.29,56546.93213
565,2019-07-20,10505.78,11068.99,10350.0,10740.23,47331.89985
566,2019-07-21,10740.27,10817.9,10288.0,10589.45,38834.28794
567,2019-07-22,10590.15,10683.16,10100.0,10340.31,40467.95484
568,2019-07-23,10343.08,10343.97,9822.0,9864.91,47624.37071
569,2019-07-24,9864.78,9937.0,9525.0,9763.28,43475.38038
570,2019-07-25,9763.4,10175.0,9720.03,9879.87,37873.35473
571,2019-07-26,9882.15,9889.98,9637.0,9824.0,27167.46322
572,2019-07-27,9824.0,10188.66,9333.0,9476.52,43809.7783
573,2019-07-28,9478.92,9594.99,9165.0,9541.54,29401.02294
574,2019-07-29,9541.54,9729.0,9395.0,9507.64,29021.93741
575,2019-07-30,9509.07,9714.28,9402.0,9574.21,32536.36883
576,2019-07-31,9575.0,10109.8,9555.0,10080.53,39515.35456
577,2019-08-01,10080.53,10467.86,9863.46,10374.99,41727.63703
578,2019-08-02,10375.0,10670.0,10281.35,10523.75,42990.44422
579,2019-08-03,10523.75,10904.77,10497.93,10816.86,33802.31882
580,2019-08-04,10816.86,11040.0,10552.0,10929.23,39924.74514
581,2019-08-05,10929.99,11937.52,10927.8,11828.8,65153.67371
582,2019-08-06,11830.0,12330.7,11226.7,11481.69,76705.38988
583,2019-08-07,11481.69,12141.17,11382.84,11975.03,69173.39035
584,2019-08-08,11975.04,12060.0,11521.0,11999.77,51207.25717
585,2019-08-09,11994.17,12045.68,11700.0,11879.99,39427.15259
586,2019-08-10,11879.98,11985.0,11270.0,11309.31,42633.08705
587,2019-08-11,11309.24,11600.0,11112.11,11549.97,26772.90691
588,2019-08-12,11539.08,11577.89,11235.32,11396.08,17568.22708
589,2019-08-13,11398.35,11456.16,10788.45,10892.71,33234.72968
590,2019-08-14,10893.36,10897.48,9928.1,10050.37,54451.8475
591,2019-08-15,10055.16,10460.0,9911.0,10293.93,38174.45112
592,2019-08-16,10296.77,10536.03,9750.0,10331.54,51758.14292
593,2019-08-17,10331.15,10465.14,10000.0,10216.02,29000.5812
594,2019-08-18,10216.05,10500.0,10080.0,10306.78,24085.39517
595,2019-08-19,10306.17,10930.0,10258.6,10915.54,37243.31922
596,2019-08-20,10914.73,10949.96,10560.0,10760.51,32298.92168
597,2019-08-21,10760.51,10804.13,9858.0,10142.57,47355.71928
598,2019-08-22,10140.82,10242.0,9762.0,10099.88,34059.64274
599,2019-08-23,10099.9,10445.0,10019.79,10389.55,27550.33617
600,2019-08-24,10388.16,10419.42,9890.0,10134.35,27692.45684
601,2019-08-25,10134.61,10333.0,9906.97,10142.69,26271.6574
602,2019-08-26,10142.69,10604.0,10137.93,10372.25,41687.5116
603,2019-08-27,10373.6,10391.08,10051.08,10185.05,28402.77538
604,2019-08-28,10185.69,10299.0,9601.01,9721.0,42110.55538
605,2019-08-29,9721.0,9724.0,9320.0,9498.44,35532.69491
606,2019-08-30,9499.01,9696.0,9350.41,9584.54,26834.3181
607,2019-08-31,9582.76,9684.51,9420.75,9587.47,17130.29007
608,2019-09-01,9588.74,9830.0,9520.0,9724.98,19545.40484
609,2019-09-02,9723.59,10450.0,9712.5,10340.0,44740.24809
610,2019-09-03,10340.0,10773.0,10272.0,10615.28,47998.37678
611,2019-09-04,10611.85,10799.0,10369.89,10567.02,43943.88903
612,2019-09-05,10565.92,10900.0,10450.0,10564.49,33970.96064
613,2019-09-06,10563.13,10905.87,10150.0,10298.73,58799.64096
614,2019-09-07,10298.71,10558.0,10288.57,10455.88,27637.87739
615,2019-09-08,10455.9,10592.5,10208.0,10381.18,23984.67202
616,2019-09-09,10381.24,10480.0,10068.5,10303.12,39835.72761
617,2019-09-10,10302.58,10384.99,9953.0,10098.15,28915.41223
618,2019-09-11,10098.19,10293.0,9880.0,10158.33,31953.82456
619,2019-09-12,10158.75,10448.81,10040.0,10415.01,34511.16276
620,2019-09-13,10415.01,10439.0,10153.0,10342.06,30280.33978
621,2019-09-14,10344.13,10419.99,10222.33,10335.02,23621.53352
622,2019-09-15,10332.81,10360.0,10252.15,10302.01,18047.65401
623,2019-09-16,10303.34,10355.0,10078.0,10251.31,28971.40166
624,2019-09-17,10249.68,10275.0,10128.01,10187.82,22914.32456
625,2019-09-18,10187.48,10258.02,10100.0,10156.99,24250.2493
626,2019-09-19,10156.41,10325.0,9653.0,10244.29,44826.28258
627,2019-09-20,10243.7,10281.0,10061.39,10168.59,25088.49107
628,2019-09-21,10167.92,10176.7,9900.0,9986.39,20544.1752
629,2019-09-22,9985.15,10089.0,9853.97,10028.87,22049.27526
630,2019-09-23,10028.05,10049.99,9615.77,9702.25,31937.23236
631,2019-09-24,9702.2,9794.99,7800.0,8493.14,94007.3452
632,2019-09-25,8497.55,8730.0,8215.64,8430.05,60783.89226
633,2019-09-26,8430.05,8465.99,7750.0,8063.73,67930.85375
634,2019-09-27,8063.49,8265.0,7852.15,8177.91,43882.92463
635,2019-09-28,8177.47,8315.0,8001.09,8198.81,34473.60517
636,2019-09-29,8199.38,8229.13,7890.0,8043.82,31544.21139
637,2019-09-30,8043.04,8337.26,7710.0,8289.34,55865.48726
638,2019-10-01,8289.97,8500.0,8173.05,8292.44,43472.41809
639,2019-10-02,8292.67,8373.91,8151.22,8359.94,26243.38664
640,2019-10-03,8360.0,8393.0,8060.0,8223.96,30488.28406
641,2019-10-04,8224.43,8232.41,8005.0,8137.13,26476.3304
642,2019-10-05,8137.09,8183.41,8012.98,8126.19,21907.61556
643,2019-10-06,8127.55,8153.87,7785.0,7854.25,34676.10405
644,2019-10-07,7855.3,8299.92,7762.0,8190.09,52202.0723
645,2019-10-08,8190.82,8325.0,8088.75,8168.39,35452.65742
646,2019-10-09,8170.79,8670.0,8115.0,8560.74,55038.70438
647,2019-10-10,8562.15,8644.0,8414.52,8558.03,39137.94617
648,2019-10-11,8557.82,8779.51,8212.38,8258.5,50405.28442
649,2019-10-12,8257.95,8400.0,8250.0,8300.09,21339.3341
650,2019-10-13,8301.98,8451.37,8160.0,8275.01,27840.73995
651,2019-10-14,8275.24,8388.85,8203.0,8348.2,29810.66325
652,2019-10-15,8346.86,8403.0,8090.0,8159.29,32773.06248
653,2019-10-16,8159.3,8181.16,7917.0,7991.74,34733.59397
654,2019-10-17,7995.02,8124.92,7929.03,8070.58,29656.94916
655,2019-10-18,8070.71,8115.0,7816.01,7947.01,31353.18142
656,2019-10-19,7946.89,8098.1,7866.92,7948.01,26627.88939
657,2019-10-20,7949.87,8297.0,7870.0,8223.35,34286.45265
658,2019-10-21,8223.35,8333.0,8142.03,8197.27,30448.67954
659,2019-10-22,8197.28,8297.99,8000.0,8020.0,34651.82866
660,2019-10-23,8020.06,8047.59,7300.0,7466.62,63897.4571
661,2019-10-24,7468.47,7503.68,7337.99,7412.41,32714.38327
662,2019-10-25,7412.41,8799.0,7361.0,8655.02,90748.21817
663,2019-10-26,8655.88,10370.0,8470.38,9230.0,162588.5854
664,2019-10-27,9230.0,9794.98,9074.34,9529.93,93833.5416
665,2019-10-28,9528.23,9902.1,9160.0,9205.14,80174.21732
666,2019-10-29,9204.45,9550.0,9072.0,9407.62,64158.46245
667,2019-10-30,9407.62,9409.84,9001.01,9154.72,55241.78643
668,2019-10-31,9154.02,9405.0,8913.0,9140.85,54376.0249
669,2019-11-01,9140.86,9279.0,9030.0,9231.61,43594.81412
670,2019-11-02,9231.4,9373.74,9186.21,9289.52,28923.06083
671,2019-11-03,9289.85,9362.57,9066.14,9194.71,27894.37828
672,2019-11-04,9196.46,9513.68,9115.84,9393.35,45894.45628
673,2019-11-05,9392.4,9454.95,9175.76,9308.66,45935.87367
674,2019-11-06,9307.73,9440.91,9250.01,9339.05,37336.17037
675,2019-11-07,9339.16,9375.0,9101.0,9216.2,39117.47085
676,2019-11-08,9214.0,9261.0,8696.0,8773.73,62107.28924
677,2019-11-09,8773.74,8880.0,8724.88,8809.41,29469.48141
678,2019-11-10,8809.18,9147.19,8750.0,9039.47,34422.0298
679,2019-11-11,9040.16,9072.32,8618.68,8733.27,44888.05355
680,2019-11-12,8733.36,8888.0,8567.6,8821.94,40366.62947
681,2019-11-13,8821.91,8844.99,8702.0,8777.12,26810.11692
682,2019-11-14,8777.54,8800.0,8582.6,8646.68,33468.46896
683,2019-11-15,8646.38,8790.0,8400.0,8471.73,46087.41775
684,2019-11-16,8471.62,8543.0,8400.0,8491.02,20902.29975
685,2019-11-17,8490.74,8635.0,8350.68,8502.4,27009.03708
686,2019-11-18,8502.87,8503.52,8060.0,8187.17,43017.69094
687,2019-11-19,8186.5,8218.63,8003.0,8133.64,43556.06103
688,2019-11-20,8133.83,8264.29,8038.4,8098.01,32466.23098
689,2019-11-21,8098.56,8134.73,7500.0,7627.74,58418.78026
690,2019-11-22,7627.79,7750.0,6790.0,7268.23,126603.1403
691,2019-11-23,7268.23,7344.48,7080.01,7311.57,50449.89476
692,2019-11-24,7311.1,7330.39,6861.0,6903.28,67890.20648
693,2019-11-25,6900.23,7377.69,6515.0,7109.57,119645.7352
694,2019-11-26,7109.99,7340.0,7017.48,7156.14,65722.39769
695,2019-11-27,7154.75,7655.0,6840.0,7508.52,92452.87349
696,2019-11-28,7507.9,7643.0,7360.0,7419.49,56933.98111
697,2019-11-29,7418.52,7850.0,7362.3,7739.68,60745.30087
698,2019-11-30,7740.99,7810.0,7441.0,7541.89,46989.43362
699,2019-12-01,7540.63,7541.85,7210.0,7390.89,60769.34231
700,2019-12-02,7391.5,7420.56,7151.1,7294.28,46330.25604
701,2019-12-03,7294.42,7400.0,7241.35,7292.71,33149.47749
702,2019-12-04,7292.71,7750.0,7067.0,7194.32,83147.14914
703,2019-12-05,7194.59,7485.0,7150.0,7389.0,59306.67886
704,2019-12-06,7389.0,7590.03,7305.0,7527.47,48189.08794
705,2019-12-07,7527.8,7619.62,7470.16,7488.21,31498.68417
706,2019-12-08,7487.31,7564.0,7374.86,7510.11,29856.89763
707,2019-12-09,7510.11,7650.0,7273.0,7338.64,46621.88749
708,2019-12-10,7338.64,7407.6,7157.1,7224.13,49723.76214
709,2019-12-11,7224.15,7275.5,7125.66,7210.0,30093.09194
710,2019-12-12,7210.0,7295.0,7080.3,7198.08,42288.60093
711,2019-12-13,7197.76,7309.05,7190.76,7258.48,27609.8738
712,2019-12-14,7257.37,7271.77,7012.0,7064.05,29561.98597
713,2019-12-15,7064.14,7200.3,7008.35,7118.59,26395.77814
714,2019-12-16,7119.6,7150.0,6836.0,6891.72,43863.99306
715,2019-12-17,6891.44,6942.21,6560.0,6623.82,53865.06993
716,2019-12-18,6623.84,7440.0,6435.0,7277.83,95636.65125
717,2019-12-19,7277.83,7380.0,7038.31,7150.3,55509.04908
718,2019-12-20,7151.31,7220.0,7079.5,7187.83,32132.06921
719,2019-12-21,7188.01,7190.58,7105.0,7132.75,19467.17403
720,2019-12-22,7131.59,7518.54,7122.47,7501.44,39137.45515
721,2019-12-23,7500.71,7695.38,7265.84,7317.09,68051.9972
722,2019-12-24,7317.3,7436.68,7157.04,7255.77,43629.49419
723,2019-12-25,7255.77,7271.77,7128.86,7204.63,27492.04432
724,2019-12-26,7205.01,7435.0,7157.12,7202.0,36259.76108
725,2019-12-27,7202.0,7275.86,7076.42,7254.74,33642.70186
726,2019-12-28,7254.77,7365.01,7238.67,7316.14,26848.9822
727,2019-12-29,7315.36,7528.45,7288.0,7388.24,31387.10609
728,2019-12-30,7388.43,7408.24,7220.0,7246.0,29605.91178
729,2019-12-31,7246.0,7320.0,7145.01,7195.23,25954.45353
730,2020-01-01,7195.24,7255.0,7175.15,7200.85,16792.38817
731,2020-01-02,7200.77,7212.5,6924.74,6965.71,31951.48393
732,2020-01-03,6965.49,7405.0,6871.04,7344.96,68428.50045
733,2020-01-04,7345.0,7404.0,7272.21,7354.11,29987.97498
734,2020-01-05,7354.19,7495.0,7318.0,7358.75,38331.0856
735,2020-01-06,7357.64,7795.34,7346.76,7758.0,54635.69532
736,2020-01-07,7758.9,8207.68,7723.71,8145.28,91171.68466
737,2020-01-08,8145.92,8455.0,7870.0,8055.98,112622.6426
738,2020-01-09,8054.72,8055.96,7750.0,7817.76,64239.51983
739,2020-01-10,7817.74,8199.0,7672.0,8197.02,82406.77745
740,2020-01-11,8198.86,8286.34,8003.16,8020.01,54810.03267
741,2020-01-12,8020.01,8197.0,7960.0,8184.98,38131.49434
742,2020-01-13,8184.97,8196.0,8055.89,8110.34,31159.75568
743,2020-01-14,8110.34,8880.0,8105.54,8810.01,120399.1267
744,2020-01-15,8814.64,8916.48,8564.0,8821.41,84816.29761
745,2020-01-16,8820.01,8859.81,8586.0,8720.01,51991.07428
746,2020-01-17,8720.15,9041.65,8672.44,8913.28,70897.73738
747,2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.74655
748,2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.88926
749,2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.63975
750,2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.68766
751,2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.55714
752,2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.9446
753,2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.52953
754,2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.15793
755,2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.48516
756,2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.543
757,2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.85377
758,2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.06512
759,2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.74426
760,2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.02235
761,2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.06735
762,2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91254
763,2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.13345
764,2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.17527
765,2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.41562
766,2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.70659
767,2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.11463
768,2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.84367
769,2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.47562
770,2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.08462
771,2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.39522
772,2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393
773,2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.35876
774,2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.48017
775,2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.20295
776,2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.99954
777,2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.0119
778,2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.12402
779,2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.5869
780,2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.34291
781,2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.55452
782,2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.75762
783,2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.08984
784,2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612
785,2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.34455
786,2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.34548
787,2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.57876
788,2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.20898
789,2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.18304
790,2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.20178
791,2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773
792,2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.99728
793,2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.48258
794,2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.86636
795,2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.94804
796,2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.20453
797,2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.31517
